"","s0","s0","s0","s0","s0","s0"
"128",0.05735859098203,0.0566462589148,0.0557054218293199,0.0550888031429248,0.0539671450663789,0.0533742657561379
"129",0.0532831391204197,0.0525767339318093,0.0516360201065612,0.0510386169870237,0.0499210670870809,0.0493531490802513
"130",0.0491713038099355,0.0484713731123086,0.0475315034886905,0.0469537632028685,0.0458411604971247,0.0452986160040569
"131",0.0450261645199437,0.0443332471316825,0.0433949362721714,0.0428372891731609,0.0417304625680535,0.041213683297236
"132",0.0408508007198101,0.0401654266653153,0.039229382753467,0.0386922422806025,0.0375920105714102,0.0371013677294694
"133",0.0366482918789005,0.0359709823885914,0.0350379072290406,0.0345216699078951,0.0334288417787378,0.0329646860704383
"134",0.0324217174665812,0.0317529849768954,0.0308235739953558,0.0303286194377405,0.0292439934615795,0.0288066550898238
"135",0.0281741569522176,0.0275145051056113,0.0265894473488754,0.0261161382528399,0.025040502891478,0.0246302915573066
"136",0.023908689805176,0.023258613450124,0.0223385915860632,0.0218872737358956,0.0208214073399767,0.0204386122425684
"137",0.0196283954948222,0.0189883806858175,0.018074071003382,0.0176450732696087,0.0165897440786182,0.0162346339152894
"138",0.0153363534905221,0.0147068774880763,0.0137989498972955,0.0133925842366812,0.0123485503789457,0.0120213733451512
"139",0.0110356432616416,0.0104171745322848,0.00951629256426679,0.00913285401981462,0.00810086351250199,0.00780184730183459
"140",0.0067293442775469,0.00612234249382757,0.00522916330075937,0.00486893000171083,0.00384972075083047,0.00357907255502082
"141",0.00242053600760356,0.00182545204808877,0.000940626403236312,0.000603859565071287,-0.000401840634526161,-0.000643934125609294
"142",-0.00188770207882236,-0.00247042612954714,-0.00334625383183906,-0.00365930990740233,-0.00465078337202492,-0.00486415597037475
"143",-0.00619229051236494,-0.00676222136369573,-0.00762841310800334,-0.00791753103300823,-0.00889407019012263,-0.00907857620959432
"144",-0.0104901498236582,-0.0110468629789726,-0.0119027871287933,-0.0121677564290448,-0.0131286638172764,-0.0132841780735871
"145",-0.0147782005433363,-0.0153212802999933,-0.0161663115977456,-0.0164069387128104,-0.0173515269819432,-0.017477944792672
"146",-0.0190533632020332,-0.0195824026513735,-0.0204159222183969,-0.0206320305016032,-0.02155962241258,-0.021656859597168
"147",-0.0233125583303832,-0.0238271593577289,-0.0246485546942841,-0.0248399844127219,-0.025749912837644,-0.0258179057173942
"148",-0.0275527064590201,-0.028052479743675,-0.0288611447289438,-0.0290277530634644,-0.0299193609855919,-0.0299580663836694
"149",-0.0317707281185781,-0.0322552931338272,-0.0330506280259125,-0.0331922890711293,-0.0340649295848808,-0.0340743248263125
"150",-0.0359635438396913,-0.0364325288528015,-0.0372139402887272,-0.0373305450530148,-0.0381835813639677,-0.0381636642756427
"151",-0.0401281065572625,-0.0405811510177567,-0.0413480555562512,-0.0414395131970141,-0.0422723225299191,-0.042223112231887
"152",-0.0442615267516896,-0.0446982923403033,-0.0454501328061979,-0.0455163763751668,-0.0463283680020449,-0.0462499085456111
"153",-0.0483610843075077,-0.0487812640178303,-0.0495175228016724,-0.0495585139994564,-0.0503491439009701,-0.0502415070580655
"154",-0.0524242106301356,-0.0528275329950445,-0.0535477384289166,-0.0535634693667671,-0.0543322472320012,-0.0541955331227961
"155",-0.0564484713993282,-0.0568346998399686,-0.0575384258404843,-0.057528917612402,-0.05827540634809,-0.0581097418989235
"156",-0.0604315471669849,-0.0608004744891371,-0.0614873332538765,-0.0614526317610392,-0.0621764392430044,-0.0619819749190516
"157",-0.064371212340214,-0.0647226505974561,-0.065392278157983,-0.0653324480059024,-0.0660332108622571,-0.0658101162747579
"158",-0.0682653048188925,-0.0685990740447965,-0.069251113619156,-0.0691662321759602,-0.0698435971540519,-0.069592056900917
"159",-0.0721116721863346,-0.0724275984447409,-0.0730616975354166,-0.0729518539336227,-0.0736054746538135,-0.0733256876244149
"160",-0.0759081614176118,-0.0762060769207126,-0.07682188749004,-0.0766871826874979,-0.0773167198394121,-0.0770088992570915
"161",-0.0796526194877961,-0.0799323625961357,-0.0805295410663015,-0.0803700878461941,-0.0809752091887183,-0.0806395826107866
"162",-0.0833428933719592,-0.0836043085944336,-0.0841825158474762,-0.0839984388183192,-0.0845788191796024,-0.0842156284973402
"163",-0.0869768300451729,-0.0872197680390303,-0.0877786694168396,-0.0875701050124817,-0.0881254262899352,-0.0877349277285923
"164",-0.0905522764825089,-0.0907765940533493,-0.0913158593576666,-0.0910829558372894,-0.0916129069975866,-0.0911953711163826
"165",-0.094067079659039,-0.0942726397608143,-0.0947919432532327,-0.0945348607013505,-0.0950391377804273,-0.0945948494725511
"166",-0.0975190865498351,-0.0977057582848493,-0.098204778686813,-0.0979236890132734,-0.0984019951163279,-0.0979312536089378
"167",-0.100906144129969,-0.101073802748878,-0.101552223241683,-0.101247310181666,-0.101699355483159,-0.101202474337383
"168",-0.104226099374512,-0.104374626276324,-0.104832134501118,-0.104503593615137,-0.10492909535879,-0.104406402469725
"169",-0.107476799258537,-0.10760608199061,-0.108042370048392,-0.107690408722294,-0.108089091221093,-0.107540928817806
"170",-0.110656090757115,-0.110766023015162,-0.111180787466782,-0.110805624911745,-0.111177219547937,-0.110603944193465
"171",-0.113761820845317,-0.113852302473402,-0.114245244339563,-0.113847111592098,-0.114191356817193,-0.113593339408541
"172",-0.116791836498217,-0.116862773488754,-0.117233598250009,-0.116812738171962,-0.117129379506731,-0.116507005274875
"173",-0.119743984690884,-0.119795289184642,-0.120143706781396,-0.119700374059944,-0.119989164094422,-0.119342832604306
"174",-0.122616112398392,-0.12264770268449,-0.122973427517,-0.122507888664654,-0.122768587058137,-0.122098712208675
"175",-0.125406066595811,-0.12541786711172,-0.125720618040094,-0.125233151394698,-0.125465524875745,-0.124772534899822
"176",-0.128111694258215,-0.128103635589758,-0.128383135933956,-0.127874031658685,-0.128077854025117,-0.127362191489585
"177",-0.130730842360674,-0.130702861242027,-0.130958838781859,-0.130428398865224,-0.130603450984124,-0.129865572789806
"178",-0.133261357878261,-0.13321339719195,-0.13344558416708,-0.132894122422922,-0.133040192230636,-0.132280569612324
"179",-0.135701087786046,-0.135633096562952,-0.135841229672894,-0.135269071740388,-0.135385954242523,-0.134605072768979
"180",-0.138047879059103,-0.137959812478455,-0.138143632882575,-0.13755111622623,-0.137638613497657,-0.136836973071612
"181",-0.140299578672502,-0.140191398061884,-0.140350651379398,-0.139738125289055,-0.139796046473906,-0.13897416133206
"182",-0.142454033601315,-0.142325706436663,-0.142460142746641,-0.141827968337472,-0.141856129649143,-0.141014528362166
"183",-0.144509090820615,-0.144360590726214,-0.144469964567576,-0.14381851478009,-0.143816739501236,-0.142955964973769
"184",-0.146462597305473,-0.146293904053963,-0.14637797442548,-0.145707634025515,-0.145675752508058,-0.144796361978708
"185",-0.148312400030961,-0.148123499543332,-0.148182029903629,-0.147493195482358,-0.147431045147477,-0.146533610188824
"186",-0.15005634597215,-0.149847230317745,-0.149879988585296,-0.149173068559224,-0.149080493897365,-0.148165600415956
"187",-0.151692282104113,-0.151462949500626,-0.151469708053758,-0.150745122664724,-0.150621975235592,-0.149690223471944
"188",-0.153218055401921,-0.152968510215399,-0.152949045892289,-0.152207227207464,-0.152053365640028,-0.151105370168629
"189",-0.154631512840646,-0.154361765585487,-0.154315859684165,-0.153557251596054,-0.153372541588545,-0.15240893131785
"190",-0.155930501395359,-0.155640568734314,-0.155568007012662,-0.1547930652391,-0.154577379559011,-0.153598797731447
"191",-0.157112868041133,-0.156802772785304,-0.156703345461054,-0.155912537545212,-0.155665756029298,-0.15467286022126
"192",-0.15817645975304,-0.157846230861881,-0.157719732612616,-0.156913537922998,-0.156635547477277,-0.155629009599129
"193",-0.15911912350615,-0.158768796087468,-0.158615026050624,-0.157793935781065,-0.157484630380817,-0.156465136676894
"194",-0.159938706275536,-0.159568321585489,-0.159387083358354,-0.158551600528021,-0.158210881217789,-0.157179132266395
"195",-0.16063305503627,-0.160242660479368,-0.16003376211908,-0.159184401572476,-0.158812176466063,-0.157768887179471
"196",-0.161200016763424,-0.160789665892529,-0.160552919916077,-0.159690208323037,-0.159286392603511,-0.158232292227963
"197",-0.161637438432068,-0.161207190948394,-0.160942414332622,-0.160066890188311,-0.159631406108002,-0.158567238223711
"198",-0.161943166847045,-0.161493088587611,-0.161200102750599,-0.16031231636903,-0.159845093228998,-0.158771615745988
"199",-0.16211504804379,-0.16164521092767,-0.161323841649245,-0.160424355135311,-0.159925329197664,-0.158843314338083
"200",-0.162150927453691,-0.161661409454363,-0.161311486835901,-0.160400874070828,-0.159869988514435,-0.158780222804504
"201",-0.162048650030078,-0.161539535170487,-0.161160893626726,-0.160239740267857,-0.159676945179463,-0.158580229451505
"202",-0.161806060308197,-0.16127743867259,-0.16086991694615,-0.159938820438038,-0.159344072828741,-0.158241222230662
"203",-0.1614210024747,-0.16087297023676,-0.160436411436473,-0.159495981030419,-0.158869244878775,-0.15776108888852
"204",-0.160891320441651,-0.160323979907824,-0.159858231571496,-0.158909088349993,-0.158250334672373,-0.157137717115006
"205",-0.160214973739579,-0.159628441922342,-0.15913336873518,-0.15817615004513,-0.157485370926204,-0.156369152814706
"206",-0.159390562106157,-0.158785015882878,-0.158260566503415,-0.157295949422036,-0.156573231725071,-0.155454306140908
"207",-0.158417669826441,-0.157793404993419,-0.157239698930628,-0.156268431087127,-0.155514052250956,-0.154393363071287
"208",-0.157296844329818,-0.156654313610616,-0.156071697569907,-0.15509461542863,-0.15430910548099,-0.153187656684911
"209",-0.15602949393785,-0.155369315814664,-0.154758379207073,-0.153776407731871,-0.152960565970502,-0.151839417959093
"210",-0.154617775507662,-0.153940713531996,-0.153302262320497,-0.152316396876568,-0.151471262098122,-0.150351516430531
"211",-0.153064471053225,-0.152371384458598,-0.151706372125635,-0.150717646569714,-0.149844419449621,-0.14872719518909
"212",-0.151372826879539,-0.150664605533891,-0.149974038336464,-0.148983488760885,-0.14808342568795,-0.14696983369224
"213",-0.149546286470743,-0.14882381587572,-0.148108701121409,-0.14711734741222,-0.146191702596819,-0.145082832605563
"214",-0.147588321892607,-0.146852477634742,-0.146113815438969,-0.145122658412147,-0.144172674664442,-0.143069593301667
"215",-0.1455024052109,-0.144754052961614,-0.143992836247643,-0.143002857649096,-0.142029766379037,-0.140933517153156
"216",-0.143292008491391,-0.142532004006996,-0.141749218505929,-0.140761381011498,-0.13976640222882,-0.138678005532637
"217",-0.140960603799849,-0.140189792921543,-0.139386417172326,-0.138401664387782,-0.137386006702007,-0.136306459812717
"218",-0.138511663202044,-0.137730881855913,-0.136907887205331,-0.135927143666377,-0.134892004286814,-0.133822281366002
"219",-0.135948658763744,-0.135158732960765,-0.134317083563444,-0.133341254735713,-0.132287819471457,-0.131228871565097
"220",-0.133275062550719,-0.132476808386755,-0.131617461205163,-0.130647433484219,-0.129576876744154,-0.128529631782609
"221",-0.130494346628737,-0.129688570284542,-0.128812475088986,-0.127849115800327,-0.12676260059312,-0.125727963391144
"222",-0.127609983063567,-0.126797480804782,-0.125905580173412,-0.124949737572464,-0.12384841550657,-0.122827267763308
"223",-0.12462544392098,-0.123807002098134,-0.122900231416939,-0.12195273468906,-0.120837745972723,-0.119830946271708
"224",-0.121544201266743,-0.120720596315254,-0.119799883778067,-0.118861543038546,-0.117734016479793,-0.116742400288949
"225",-0.118369727166626,-0.117541725606801,-0.116607992215292,-0.115679598509351,-0.114540651515997,-0.113565031187637
"226",-0.115105493686399,-0.114273852123432,-0.113328011687114,-0.112410336989905,-0.111261075569552,-0.11030224034038
"227",-0.111754972891829,-0.110920438015805,-0.109963397152032,-0.109057194368637,-0.107898713128673,-0.106957429119783
"228",-0.108321636848687,-0.107484945434577,-0.106517603568543,-0.105623606533976,-0.104456988681577,-0.103533998898451
"229",-0.104808957622742,-0.103970836530405,-0.102994085895147,-0.102113009374353,-0.10093932671648,-0.100035351048992
"230",-0.101220407279761,-0.100381573453948,-0.0993962990903408,-0.0985288387781974,-0.0973491517215985,-0.0964648869440118
"231",-0.0975594578855155,-0.0967206183558629,-0.0957276981126241,-0.0948745306339383,-0.0936898881851485,-0.092826007956116
"232",-0.0938295815057735,-0.0929914333868071,-0.0919917379204951,-0.0911535208300058,-0.0899649605953463,-0.089122115457911
"233",-0.0900342502063043,-0.0891974806974382,-0.0881918734724521,-0.0873692452548293,-0.0861777934404082,-0.085356610822003
"234",-0.0861769360528767,-0.0853422224384137,-0.0843315597269934,-0.0835251397968382,-0.0823318112085501,-0.0815328954209978
"235",-0.0822611111112602,-0.0814291207603915,-0.080414251642618,-0.0796246403444627,-0.0784304383879888,-0.0776543706275021
"236",-0.0782902474472238,-0.077461637814029,-0.076443404177824,-0.0756711827861322,-0.0744770994669403,-0.0737244378141218
"237",-0.0742678171265366,-0.0734432357499838,-0.0724224722911101,-0.0716682030102763,-0.070475218933621,-0.0697464983534633
"238",-0.0701972922149675,-0.0693773767189132,-0.0683549109409745,-0.0676191369053246,-0.0664282212762469,-0.0657239536181324
"239",-0.0660821447782859,-0.0652675228714751,-0.0642441750859159,-0.0635274203597068,-0.0623395309830344,-0.0616602049807354
"240",-0.0619258468822608,-0.061117136358327,-0.0600937196844328,-0.0593964892618527,-0.0582125725421998,-0.0575586538138787
"241",-0.0577318705926612,-0.0569296793301264,-0.0559069996950235,-0.0552297795001918,-0.0540507704419593,-0.0534227014901682
"242",-0.0535036879752562,-0.0527086139375307,-0.0516874700761865,-0.0510307269631535,-0.0498575491705289,-0.0492557493822099
"243",-0.0492447710958151,-0.0484574023311978,-0.0474385857864204,-0.0468027675391679,-0.0456363332161253,-0.0450611988626104
"244",-0.0449585920201068,-0.0441795066617852,-0.0431638017842237,-0.0425493371166644,-0.0413905470669646,-0.0408424513039757
"245",-0.0406486228139005,-0.0398783890799502,-0.0388665730280946,-0.0382738715840726,-0.0371236152112629,-0.0366029080789118
"246",-0.0363183355429653,-0.0355575117363507,-0.0345503544765319,-0.0339798068298224,-0.0328389621372366,-0.0323459705600251
